,DATE (YYYY/MM/DD),MST,Global CMP22 (vent/cor) [W/m^2],Direct sNIP [W/m^2],Azimuth Angle [degrees],Tower Dry Bulb Temp [deg C],Tower Wet Bulb Temp [deg C],Tower Dew Point Temp [deg C],Tower RH [%],Peak Wind Speed @ 6ft [m/s],Avg Wind Direction @ 6ft [deg from N],Station Pressure [mBar],Precipitation (Accumulated) [mm],Moisture,Albedo (CMP11),Cloud Type,Solar Zenith Angle,Snow Depth [cm]
160,2020/11/05,13:09,552.569,967.233,203.85763,23.15,8.871,-6.428999999999999,12.52,3.45,139.1,822.9939999999999,0.0,0.0,0.2251,6,77.08,0.664
161,2020/04/11,01:51,-1.2588700000000002,0.089014,33.892990000000005,11.09,2.862,-7.938,23.57,0.95,112.8,808.763,0.0,0.0,0.0,7,61.81,0.685
162,2020/10/12,08:40,458.752,930.914,126.672,16.29,5.291,-8.799,15.58,5.7,284.2,817.706,0.0,0.0,0.2398,7,118.16,-0.236
163,2020/03/20,15:30,306.342,2.3490900000000003,242.46768,-5.002,-5.049,-5.049,99.6,1.7,22.56,821.518,0.762,1.0,0.843,1,120.15,11.68
164,2020/02/22,03:08,-1.18501,-0.09891,64.7471,8.39,0.519,-12.380999999999998,19.02,0.0,0.0,817.539,0.0,0.0,0.0,7,94.05,9.27
165,2020/06/03,02:19,-1.19927,-0.187631,34.32403,17.86,10.358,4.558,41.34,1.95,286.4,820.253,0.0,0.0,0.0,0,68.72,0.826
166,2020/06/07,23:53,-0.8927879999999999,-0.385138,358.23016,17.3,10.24,4.85,43.71,6.7,17.74,807.312,0.0,0.0,0.0,1,96.2,0.8079999999999999
167,2020/06/08,03:45,-1.0437,-0.212321,50.7455,11.41,7.92,5.04,64.85,1.7,285.1,810.253,0.0,0.0,0.0,1,160.18,0.846
168,2020/09/13,17:55,12.7042,-0.3110699999999999,272.33914,23.95,10.058,-3.142,15.8,1.95,19.08,822.89,0.0,0.0,0.0,7,62.44,0.051
169,2020/08/24,20:56,-1.7668,0.0,308.68275,27.93,13.941,4.141,21.82,1.45,275.9,819.166,0.0,0.0,0.0,0,90.43,-0.268
170,2020/10/07,16:40,92.7892,231.075,254.34191,24.8,9.492,-6.408,11.36,1.95,279.8,818.816,0.0,0.0,0.2125,7,144.84,-0.187
171,2020/12/12,05:32,-1.02933,0.4295859999999999,104.93334,-9.25,-9.574,-10.374,90.5,0.0,0.0,811.416,0.0,0.0,0.0,0,34.76,2.721
172,2020/11/29,05:21,-1.32356,0.2123219999999999,102.8312,-0.878,-4.5,-11.6,39.58,0.45,324.2,826.002,0.0,0.0,0.0,3,124.76,0.449
173,2020/03/30,13:23,242.159,1.0781,211.44643,10.68,3.69,-4.41,32.85,3.2,22.71,815.279,0.0,0.0,0.1686,4,28.95,0.932
174,2020/03/17,13:01,741.817,541.644,199.56155,9.08,5.51,2.02,61.22,3.2,12.53,811.3639999999999,0.0,0.0,0.1821,6,114.69,0.973
175,2020/09/07,00:46,-1.86726,-0.187629,16.24632,22.38,9.363,-3.137,17.38,1.7,284.0,818.068,0.0,0.0,0.0,3,146.55,-0.316
176,2020/06/23,07:00,395.853,805.705,79.72358,17.69,12.086,8.386000000000001,54.41,0.7,256.8,821.93,0.0,0.0,0.2239,7,87.97,0.7559999999999999
177,2020/05/19,07:19,469.14,855.117,86.59711999999999,18.42,11.467,6.567,45.89,0.7,131.1,814.895,0.0,0.0,0.2075,1,126.12,1.048
178,2020/01/18,23:03,-0.7601760000000001,-0.202765,317.92833,-2.571,-5.662999999999999,-12.263,42.94,0.45,340.4,824.673,0.0,0.0,0.0,4,61.55,0.226
179,2020/02/05,10:14,532.7869999999999,953.37,146.94503,-10.73,-11.892,-15.292,65.99,1.95,258.4,810.452,0.0,1.0,0.8835,7,77.09,13.26
180,2020/08/26,23:59,-1.50567,0.004938,358.97869,19.39,13.326,9.626,53.19,0.95,211.5,817.337,0.0,0.0,0.0,1,143.42,-0.13
181,2020/03/22,03:55,-0.672549,0.0,66.65701,0.723,-1.68,-4.98,62.46,4.7,282.5,814.5319999999999,0.0,0.0,0.0,3,84.5,4.738
182,2020/09/11,10:32,848.298,903.923,146.08697,15.96,9.073,3.293,42.66,1.7,87.6,818.801,0.0,0.0,0.18,0,54.88,0.327
183,2020/12/09,00:41,-1.6528900000000002,-0.395013,34.53835,11.88,1.075,-23.725,5.131,6.2,285.5,821.155,0.0,0.0,0.0,4,88.64,0.098
184,2020/08/08,07:46,496.686,844.956,93.1965,28.12,11.012,-5.877999999999999,9.78,1.45,115.8,820.1039999999999,0.0,0.0,0.2234,0,126.13,-0.2769999999999999
185,2020/01/24,08:07,118.038,650.617,123.1743,5.452000000000001,0.061,-7.638999999999999,35.49,8.2,287.4,815.548,0.0,0.0,0.3059,0,39.1,0.278
186,2020/03/25,22:11,-0.843815,-0.286835,320.83853,7.732,0.82,-9.18,26.49,2.95,299.8,808.827,0.0,0.0,0.0,0,47.4,0.732
187,2020/04/16,03:22,-0.747132,-0.375878,54.5683,-1.523,-1.523,-1.523,100.0,4.7,14.08,813.002,0.0,1.0,0.0,0,77.84,8.52
188,2020/07/25,16:19,241.035,4.84883,268.68784,17.71,16.084,15.284,85.7,4.2,272.4,820.8610000000001,5.334,1.0,0.1707,8,68.05,1.206
189,2020/08/25,08:32,514.766,487.872,107.19798,28.45,15.126,6.726,25.34,1.95,103.6,819.346,0.0,0.0,0.2239,0,88.6,-0.228
190,2020/08/28,01:16,-1.7115599999999995,-0.222192,23.39698,22.74,12.18,4.58,30.63,3.7,286.8,815.179,0.0,0.0,0.0,8,44.96,-0.262
191,2020/08/21,02:04,-1.48392,-0.1975039999999999,34.99703,19.43,11.882,6.682,43.43,2.45,271.5,817.2310000000001,0.0,0.0,0.0,4,87.32,-0.2319999999999999
192,2020/05/12,22:44,-0.996818,-0.178042,340.07253,11.97,9.654,7.963999999999999,76.45,0.0,0.0,809.107,0.254,0.0,0.0,0,94.89,1.31
193,2020/10/31,12:51,588.861,918.534,199.49837,13.35,6.071000000000001,-1.429,35.41,5.95,40.51,822.3389999999999,0.0,0.0,0.2172,0,109.21,0.1939999999999999
194,2020/11/02,17:39,-1.80783,-0.385137,257.44063,16.81,5.525,-8.675,15.24,1.95,304.6,823.5110000000001,0.0,0.0,0.0,7,146.36,-0.0069999999999999
195,2020/05/31,18:53,44.411,66.2932,295.45186,22.5,14.026,8.826,41.63,0.0,0.0,818.217,0.0,0.0,0.132,0,45.25,1.0659999999999998
196,2020/01/26,11:12,341.365,265.942,163.25983,10.13,2.262,-8.638,23.63,1.45,163.4,816.562,0.0,0.0,0.212,0,36.42,0.5529999999999999
197,2020/03/10,04:51,-0.977555,0.0,79.92284000000001,5.579,-0.118,-8.517999999999999,32.57,0.0,0.0,818.505,0.0,0.0,0.0,1,131.25,0.738
198,2020/06/04,17:52,305.851,686.383,286.68156,25.71,12.492,2.492,22.12,3.7,263.0,815.775,0.0,0.0,0.2369,3,30.59,1.02
199,2020/11/27,14:39,299.635,870.9760000000001,221.28751,5.513999999999999,0.816,-5.284,43.33,1.95,88.5,819.6060000000001,0.0,0.0,0.5186,0,60.68,6.101
200,2020/01/06,15:57,118.763,662.691,231.97536,4.559,-1.922,-14.622,20.18,3.7,255.4,821.837,0.0,0.0,0.2753,7,103.48,0.357
201,2020/02/28,05:45,-1.16322,-0.029673,91.72582,4.559,-1.784,-13.584,22.2,1.95,280.0,822.416,0.0,0.0,0.0,8,157.64,0.579
202,2020/06/27,22:50,-1.30008,-0.202443,341.27416,21.12,10.829,2.629,29.46,3.45,276.7,810.951,0.0,0.0,0.0,4,136.15,1.001
203,2020/11/06,20:36,-1.61034,-0.0246879999999999,285.93537000000003,14.93,5.292000000000001,-5.908,21.87,1.2,297.4,811.49,0.0,0.0,0.0,0,60.68,0.057
204,2020/12/15,04:53,-1.12456,0.987551,99.29276,-6.901,-7.245,-7.845,92.1,1.7,279.6,813.445,0.0,1.0,0.0,0,96.44,8.05
205,2020/04/15,17:41,4.30466,0.18794,274.83367000000004,2.254,1.393,0.493,88.1,3.45,13.24,814.301,0.0,1.0,0.1719,7,170.02,1.046
206,2020/03/12,02:32,-1.15299,-0.217598,50.3694,10.88,3.017,-7.183,25.53,3.45,282.0,809.617,0.0,0.0,0.0,0,59.48,0.589
207,2020/12/28,10:50,100.592,0.8295319999999999,161.62393,-2.762,-3.0580000000000003,-3.5580000000000003,93.5,2.7,52.54,818.562,0.0,1.0,0.2305,8,84.34,0.466
208,2020/05/19,05:58,183.958,643.622,74.53415,14.8,10.14,6.84,58.86,0.0,0.0,814.975,0.0,0.0,0.2612,0,104.79,0.868
209,2020/04/05,01:07,-0.8821450000000001,-0.074182,21.40321,4.79,0.982,-3.518,52.97,2.45,279.4,810.2589999999999,0.0,0.0,0.0,8,95.61,0.953
210,2020/05/15,23:08,-1.12861,0.17804,346.60778,9.54,9.431,9.331,98.6,0.0,0.0,816.163,23.62,1.0,0.0,1,54.01,1.212
211,2020/10/10,14:24,499.479,637.442,226.86811,25.82,10.407,-4.1930000000000005,12.93,2.45,23.49,812.035,0.0,0.0,0.2202,0,144.45,-0.012
212,2020/07/15,01:26,-1.21244,-0.128379,20.57484,16.42,14.582,13.582,83.3,1.45,260.5,819.2,0.0,0.0,0.0,7,119.58,0.943
213,2020/09/10,13:06,257.23400000000004,2.86877,208.19872,8.37,5.024,1.724,62.89,0.7,165.2,823.992,0.508,0.0,0.1739,3,47.72,0.14
214,2020/10/20,15:11,260.547,160.17700000000002,235.12541,15.65,7.428,-0.472,33.04,3.95,51.74,815.3860000000001,0.0,0.0,0.2254,0,57.85,0.0579999999999999
215,2020/06/05,08:19,665.6010000000001,920.983,93.16047,25.0,13.047,4.547,26.68,2.2,75.23,818.367,0.0,0.0,0.189,0,86.5,0.998
216,2020/04/16,16:19,276.886,3.42248,261.8016,-5.169,-5.186,-5.2860000000000005,99.0,3.7,20.62,818.317,3.302,0.0,0.8732,3,80.43,13.3
217,2020/11/08,16:45,5.274780000000001,-0.370324,247.61558,10.44,1.686,-11.414,18.08,4.45,264.1,804.878,0.0,0.0,0.0,4,55.42,0.055
218,2020/05/18,07:58,641.841,848.908,93.03126,15.06,12.012,10.112,72.27,1.2,50.02,816.265,0.0,0.0,0.1987,7,125.45,0.974
219,2020/06/01,23:21,-1.86881,0.518455,350.15672,25.24,12.859000000000002,3.859,25.06,7.2,297.3,818.87,0.0,0.85,0.0,0,147.9,0.847
220,2020/01/25,07:02,-0.1246319999999999,-0.7171,112.29471,1.081,-1.914,-6.314,54.27,0.0,0.0,815.227,0.0,0.0,0.0,3,43.08,0.427
221,2020/01/17,14:47,391.512,791.551,218.68084,8.68,0.95,-10.75,21.6,8.95,265.7,805.553,0.0,0.0,0.2412,0,34.08,0.522
222,2020/05/08,16:53,228.805,237.259,273.84668,14.99,6.607,-1.893,30.63,2.7,51.77,816.91,0.254,0.0,0.2083,6,53.47,1.142
223,2020/10/31,07:07,83.3026,565.435,114.31672,10.81,2.536,-9.064,21.75,0.95,317.1,818.27,0.0,0.0,0.3952,0,12.3,0.226
224,2020/09/25,15:36,407.215,653.48,245.63967,27.64,13.011,2.011,19.08,2.45,15.95,813.926,0.0,0.0,0.2339,1,115.9,0.043
225,2020/07/15,16:59,41.6361,-0.197506,276.77888,22.44,15.915,12.515,53.43,2.7,167.5,819.118,0.0,0.0,0.1611,0,69.91,1.09
226,2020/11/21,03:08,-1.31415,0.059252,80.60152,0.2239999999999999,-2.9410000000000003,-8.141,49.25,0.0,0.0,823.847,0.0,0.0,0.0,0,56.94,0.177
227,2020/08/21,00:23,-1.63003,-0.207379,5.98041,20.54,12.461,6.961,41.33,1.95,260.1,817.909,0.0,0.0,0.0,2,32.79,-0.174
228,2020/04/20,19:14,-0.840248,-0.7319899999999999,291.19938,12.13,5.132999999999999,-2.467,35.17,3.45,39.48,815.548,0.0,0.0,0.0,0,127.56,0.946
229,2020/02/20,03:38,-0.609164,-0.173095,71.90513,-13.82,-14.552,-17.552,70.66,1.7,291.8,827.623,0.0,0.0,0.0,3,95.72,12.54
230,2020/05/22,22:58,-1.10651,-0.098755,344.21692,15.47,8.026,1.426,38.53,4.2,286.1,809.182,0.0,0.0,0.0,6,51.57,0.85
231,2020/05/18,12:16,992.785,912.842,192.81068,24.5,15.667,10.867,42.32,1.95,47.97,814.737,0.0,0.0,0.1526,0,88.63,1.42
232,2020/09/09,19:36,-0.8611340000000001,0.153068,289.98102,2.2840000000000003,0.897,-0.603,80.7,0.0,0.0,825.845,11.18,0.0,0.0,0,76.87,0.039
233,2020/09/29,03:43,-1.47145,-0.207382,70.37311,12.01,2.752,-10.648,17.45,2.45,280.5,823.049,0.0,0.0,0.0,3,37.36,-0.161
234,2020/09/07,08:43,490.221,486.727,114.50643,23.23,11.681,2.781,26.19,1.2,51.74,813.7230000000001,0.0,0.0,0.2293,6,46.21,-0.16
235,2020/02/16,23:42,-0.705466,0.089019,343.05742999999995,2.928,-0.45,-4.75,54.39,2.2,21.79,810.477,0.0,0.0,0.0,0,100.82,10.43
236,2020/03/05,20:09,-0.841751,-0.1038559999999999,285.27535,4.584,0.373,-5.227,46.46,3.7,308.7,826.257,0.0,0.0,0.0,0,99.81,0.563
237,2020/10/07,16:09,186.359,394.596,248.99185,25.87,9.705,-7.495,9.7,0.0,0.0,818.8689999999999,0.0,0.0,0.2313,8,41.63,-0.086
238,2020/05/14,15:46,631.535,796.097,264.39151,16.87,10.720999999999998,6.321000000000001,49.75,3.45,92.9,813.549,0.0,0.0,0.2081,0,150.98,1.461
239,2020/03/14,00:23,-0.685167,0.380799,5.40414,-1.358,-1.598,-1.998,94.8,0.0,0.0,813.038,0.0,0.0,0.0,0,60.07,0.805
240,2020/01/08,23:07,-0.858052,0.004945,319.3474,2.7060000000000004,-2.092,-9.892,35.3,3.7,297.4,805.61,0.0,0.0,0.0,1,79.27,0.271
241,2020/02/06,13:17,445.06,130.887,197.90296,2.257,-2.265,-9.665,37.19,8.2,264.2,801.918,0.0,0.0,0.7505,7,29.98,5.062
242,2020/06/18,12:14,972.568,643.715,189.70555,18.58,9.605,2.005,32.98,3.45,110.4,820.5260000000001,0.0,0.0,0.163,3,113.44,1.094
243,2020/09/17,08:47,456.906,424.278,119.30924,22.6,12.398,5.098,32.03,1.2,167.2,823.1469999999999,0.0,0.0,0.217,0,147.4,-0.276
244,2020/05/01,14:58,672.197,593.933,251.32048,25.96,11.56,-0.54,17.42,0.0,0.0,812.6080000000001,0.0,0.0,0.1903,0,107.54,1.081
245,2020/06/06,22:38,-1.18396,-0.138255,339.29226,17.21,10.736,6.0360000000000005,47.74,3.95,286.3,809.068,1.778,0.0,0.0,0,133.06,0.962
246,2020/12/22,16:23,21.558,-0.27157,236.88031,11.67,3.29,-7.31,23.96,9.95,275.4,800.753,0.0,0.0,0.1734,0,144.8,0.351
247,2020/12/24,04:20,-1.07669,0.187634,93.87455,-2.468,-6.839,-19.039,22.66,6.95,278.7,818.941,0.0,0.0,0.0,7,123.8,0.222
248,2020/01/29,19:57,-0.909867,0.811056,271.96322999999995,-0.441,-0.511,-0.611,98.6,0.0,0.0,816.811,0.0,1.0,0.0,0,168.65,0.186
249,2020/08/21,11:22,835.6030000000001,611.577,158.89955,30.5,14.998,4.638,19.48,2.95,95.9,817.903,0.0,0.0,0.1961,0,38.28,0.4579999999999999
250,2020/07/26,01:43,-1.12601,0.098754,25.42315,18.49,14.751,12.691,68.96,1.7,280.1,820.2860000000001,0.0,0.15,0.0,1,29.17,1.218
251,2020/04/17,18:29,18.8652,0.0494579999999999,283.00315,6.357,2.918,-0.782,59.74,2.2,22.46,814.302,7.874,0.0,0.2116,6,45.16,2.7460000000000004
252,2020/08/29,07:16,331.584,527.257,94.93123,17.51,11.999,8.399,55.08,1.45,282.1,819.895,0.0,0.0,0.2216,3,139.5,-0.2689999999999999
253,2020/11/13,16:47,2.9921,-0.197507,246.82473,12.13,2.783,-10.617,17.36,4.95,281.7,806.91,0.0,0.0,0.0,0,90.93,0.099
254,2020/10/11,10:51,786.018,799.173,161.35132,21.48,8.816,-3.684,17.53,10.95,281.7,807.4639999999999,0.0,0.0,0.2196,0,32.74,-0.1009999999999999
255,2020/06/23,23:03,-1.18259,-0.197505,344.71157,18.42,12.015,7.715,49.65,4.7,276.7,819.1080000000001,0.0,0.0,0.0,0,63.49,0.8759999999999999
256,2020/10/20,20:04,-1.54379,-0.207382,284.75945,8.53,4.399,-0.001,54.92,0.95,271.4,818.387,0.0,0.0,0.0,6,80.89,-0.038
257,2020/11/06,11:28,663.75,654.387,175.27303,21.41,7.349,-9.851,10.31,2.45,133.5,813.668,0.0,0.0,0.224,0,118.4,0.62
258,2020/01/15,03:31,-0.8602549999999999,-0.247276,81.80939000000001,-3.737,-5.145,-7.445,72.7,1.2,43.28,814.852,0.0,0.0,0.0,4,46.16,0.255
259,2020/10/01,16:58,47.4254,19.6617,258.78208,15.89,7.447,-0.933,31.32,0.0,0.0,824.3710000000001,0.0,0.0,0.2348,8,13.48,-0.165
260,2020/06/22,00:34,-1.14022,-0.138255,7.99366,16.45,10.819,6.819,52.88,5.7,22.36,819.363,0.0,0.0,0.0,0,122.3,0.922
261,2020/05/16,00:05,-0.984494,-0.153313,2.17915,9.44,9.381,9.291,99.0,0.0,0.0,816.0269999999999,0.0,0.0,0.0,0,108.68,1.236
262,2020/08/19,14:42,127.556,-0.3456329999999999,242.9476,29.22,14.918,5.547999999999999,22.34,5.7,295.7,819.2439999999999,0.0,0.5,0.1888,1,135.64,-0.225
263,2020/11/17,07:35,147.417,664.1339999999999,122.25812,12.1,2.9410000000000003,-10.359000000000002,17.8,1.7,266.4,823.6389999999999,0.0,0.0,0.3338,0,154.67,-0.053
264,2020/06/04,06:37,322.48900000000003,722.86,77.77364,20.19,11.084,4.084,34.58,2.2,260.5,816.796,0.0,0.0,0.2273,7,122.36,0.705
265,2020/05/26,06:50,381.919,859.957,80.96121,12.68,6.402,0.302,42.57,1.2,104.7,817.4580000000001,0.0,0.0,0.2174,0,67.43,0.857
266,2020/11/19,15:17,200.598,722.434,230.16812,16.13,6.872999999999999,-2.727,26.55,3.7,21.06,816.702,0.0,0.0,0.267,0,157.91,0.289
267,2020/07/20,19:20,5.684740000000001,-0.301192,297.08499,23.42,16.243,12.493,50.28,1.95,238.2,817.8689999999999,0.0,0.0,0.0,7,74.55,0.7959999999999999
268,2020/07/03,20:13,-1.0601200000000002,-0.898644,307.97311,23.6,14.162,8.262,37.49,4.2,121.7,821.1560000000001,0.0,0.0,0.0,0,141.35,0.7140000000000001
269,2020/09/07,17:06,89.7895,40.2959,265.91837000000004,22.81,11.205,1.835,25.11,4.7,28.15,811.408,0.0,0.0,0.2225,0,22.79,-0.241
270,2020/11/25,05:22,-1.16906,0.207384,102.56917,0.081,-3.661,-10.261,41.26,1.45,250.1,812.279,0.0,0.0,0.0,0,133.22,10.63
271,2020/03/10,11:03,192.666,7.88307,156.2176,13.08,4.73,-5.07,26.5,2.95,134.6,818.79,0.0,0.0,0.1617,0,17.26,0.785
272,2020/04/18,02:45,-0.834651,-0.098915,46.26907,4.533,-0.544,-7.843999999999999,37.17,3.95,290.1,811.7289999999999,0.0,0.0,0.0,0,78.32,2.384
273,2020/07/17,17:19,39.4906,0.35057,279.39999,25.57,14.492,7.592,31.84,6.7,262.0,819.323,0.0,0.0,0.1981,0,114.33,0.752
274,2020/07/26,15:27,320.366,2.49845,259.32542,19.78,16.41,14.73,72.66,1.7,292.2,823.945,2.286,1.0,0.1752,0,140.17,1.329
275,2020/01/27,02:40,-0.771575,-0.6478619999999999,66.88875,1.422,-1.869,-6.669,51.35,2.2,24.88,813.2439999999999,0.0,0.0,0.0,0,17.36,0.526
276,2020/03/02,01:41,-0.71226,0.336296,36.9876,-4.061,-4.231,-4.431,96.9,0.45,77.03,812.888,0.0,1.0,0.0,8,87.32,0.964
277,2020/06/07,04:10,-0.8594360000000001,-0.217257,55.159180000000006,13.74,6.684,-0.1159999999999999,38.49,3.45,286.9,808.2189999999999,0.0,0.0,0.0,7,113.88,0.841
278,2020/03/28,11:00,918.687,1023.28,153.57768000000002,4.173,-1.5759999999999998,-11.276,28.12,10.95,271.9,811.308,5.587999999999999,0.0,0.3736,1,91.22,2.08
279,2020/12/10,22:55,-0.8774370000000001,-0.385141,318.83851,-3.543,-3.562,-3.662,99.0,1.7,49.63,813.823,0.0,1.0,0.0,6,139.55,0.515
280,2020/06/26,20:33,-0.6685270000000001,0.449329,312.09008,15.3,12.322,10.442,72.75,5.45,280.9,819.788,17.27,0.0,0.0,8,106.49,0.964
281,2020/05/03,01:26,-0.993784,-0.178042,24.9026,8.9,7.824,6.924,87.4,0.0,0.0,817.332,0.0,0.0,0.0,7,68.47,1.214
282,2020/03/26,04:48,-0.772935,-0.044509,75.27871999999999,1.57,-1.425,-5.525,56.08,1.95,311.3,807.18,0.0,0.0,0.0,6,118.55,0.737
283,2020/03/08,09:48,647.808,912.427,134.69077,15.89,6.082999999999999,-4.617,22.97,2.45,81.7,811.6210000000001,0.0,0.0,0.1942,4,23.7,0.599
284,2020/07/23,03:13,-1.33999,-0.034564,45.21167,22.27,12.776,6.376,35.71,0.95,326.6,817.373,0.0,0.0,0.0,8,34.44,0.767
285,2020/05/14,23:54,-0.995294,-0.36103,359.15173,10.82,8.033,5.752999999999999,70.87,0.0,0.0,815.539,0.0,0.0,0.0,4,117.84,0.909
286,2020/09/10,17:44,10.3063,-0.2172579999999999,271.30357999999995,7.829,5.278,2.878,70.85,2.95,26.44,822.6510000000001,0.508,0.0,0.0817,0,136.3,0.139
287,2020/12/02,07:42,46.1399,168.761,124.6714,-8.14,-9.433,-12.633,66.97,2.7,283.9,826.313,0.0,0.0,0.3956,8,17.18,0.335
288,2020/09/16,17:04,93.7285,100.551,263.40935,20.27,11.048,3.948,34.08,0.95,33.44,825.212,0.0,0.0,0.2105,1,22.27,-0.011
289,2020/12/10,17:56,-0.997689,-0.7307739999999999,252.20935,0.511,-1.7009999999999998,-4.7010000000000005,64.96,3.7,56.31,812.909,0.0,0.0,0.0,0,156.46,0.2689999999999999
290,2020/03/08,04:45,-0.810772,-0.494543,79.43439000000001,6.604,1.499,-4.901,41.52,1.7,302.8,810.4680000000001,0.0,0.0,0.0,0,39.72,0.8420000000000001
291,2020/04/11,18:34,0.92825,-0.692329,281.94185,16.44,4.317,-13.883,9.77,3.95,277.1,802.0310000000001,0.0,0.0,0.0,7,87.96,0.826
292,2020/10/23,07:32,39.5024,-0.38514,116.59756000000002,-6.643,-7.129,-7.928999999999999,89.4,1.7,82.8,824.498,0.0,0.0,0.224,0,100.01,0.177
293,2020/10/23,22:49,-1.19134,0.217259,332.2168,-3.626,-4.129,-4.928999999999999,89.5,0.0,0.0,814.6389999999999,2.286,0.0,0.0,1,102.39,-0.0559999999999999
294,2020/01/07,01:00,-1.00322,-0.197819,37.09627,5.18,-1.17,-12.27,23.96,5.45,265.2,818.658,0.0,0.0,0.0,0,115.27,0.332
295,2020/02/20,08:21,286.51,823.444,119.62978,-9.82,-11.304,-16.104,56.42,0.0,0.0,828.6210000000001,0.0,0.0,0.8512,0,86.62,11.06
296,2020/12/01,10:10,250.491,22.684,154.58593,2.495,-1.5,-7.5,44.24,1.95,17.07,817.043,0.0,0.0,0.2701,1,158.39,0.421
297,2020/07/06,06:39,318.05,785.693,77.06906,22.33,11.95,4.35,30.9,2.45,274.7,818.98,0.0,0.0,0.2431,0,84.95,0.8270000000000001
298,2020/06/07,08:39,742.087,968.365,96.36675,24.42,11.273,0.373,20.51,3.45,145.8,807.33,0.0,0.0,0.1844,1,108.82,1.046
299,2020/10/16,15:33,238.528,240.669,240.30377,20.32,7.986000000000001,-4.814,17.1,1.45,37.02,814.42,0.0,0.0,0.226,3,137.69,0.067
300,2020/08/04,05:20,17.381,94.5853,69.55298,18.29,11.675,7.175,48.24,1.45,300.5,818.2710000000001,0.0,0.0,0.3748,0,13.5,-0.113
301,2020/10/29,22:29,-1.58935,0.177755,322.07396,9.09,6.089,3.389,67.44,0.95,83.0,821.4,0.0,0.0,0.0,0,94.63,0.193
302,2020/12/08,14:05,374.791,958.985,212.36326,17.25,5.495,-9.705,13.53,1.45,128.8,820.617,0.0,0.0,0.2479,0,129.44,0.414
303,2020/03/03,01:14,-1.20311,-0.014837,26.65398,5.153,-1.128,-11.728,25.21,7.45,286.3,810.3960000000001,0.0,0.0,0.0,0,113.32,0.595
304,2020/04/15,04:16,-0.611735,0.074187,65.04029,-1.8,-4.632,-9.732,50.51,1.95,274.5,813.6519999999999,0.0,0.0,0.0,7,129.03,1.061
305,2020/09/28,10:17,739.212,975.489,147.1541,11.41,3.409,-6.891,25.28,1.95,68.48,827.452,0.0,0.0,0.2007,1,90.88,-0.034
306,2020/10/27,11:34,696.585,1030.15,176.79198,4.9510000000000005,-0.105,-7.205,38.17,2.2,128.0,817.328,0.0,0.0,0.649,1,112.57,7.311
307,2020/02/17,12:20,807.7919999999999,927.165,181.65068,4.078,0.085,-5.015,49.02,4.95,131.4,812.418,0.0,0.0,0.5779,4,75.63,10.49
308,2020/12/03,15:29,153.922,739.988,229.91226,7.843,-0.5,-17.4,12.41,0.0,0.0,820.845,0.0,0.0,0.2787,0,124.86,0.106
309,2020/07/06,01:16,-1.41999,-0.143193,18.02785,20.19,11.679,5.489,38.15,3.45,257.4,818.189,0.0,0.0,0.0,0,59.04,0.959
310,2020/12/31,12:17,501.16,986.98,183.3497,5.513999999999999,-0.363,-9.163,30.91,1.7,46.86,811.653,0.0,0.0,0.4136,0,128.98,2.8280000000000003
311,2020/11/01,09:49,529.616,979.078,147.69366000000002,12.95,4.63,-5.36,26.07,1.95,136.9,827.03,0.0,0.0,0.2232,0,98.69,0.268
312,2020/04/18,11:06,417.577,5.61838,153.62181,11.03,5.061,-1.239,41.91,1.95,31.31,810.809,0.0,0.0,0.3204,0,145.89,0.48
313,2020/01/09,19:59,-0.695563,0.242329,269.1347,1.606,-2.059,-7.559,46.9,2.2,283.2,809.5239999999999,0.0,0.0,0.0,1,117.42,0.397
314,2020/12/26,09:57,379.502,954.126,149.51878,14.2,3.443,-12.857,12.39,1.45,227.5,811.799,0.0,0.0,0.2404,0,76.89,0.252
315,2020/05/24,05:59,85.4419,0.2962599999999999,73.83237,8.69,7.345,6.245,84.6,1.45,47.33,816.049,0.0,0.0,0.1999,0,116.35,0.936
316,2020/10/03,01:39,-1.41812,-0.162942,41.92537,8.49,3.727,-1.5730000000000002,48.34,0.0,0.0,822.437,0.0,0.0,0.0,6,82.19,-0.257
317,2020/03/21,13:54,514.168,59.1382,218.50435,8.71,2.279,-6.021,32.66,2.45,116.7,817.62,10.16,0.0,0.6104,0,138.96,6.417999999999999
318,2020/08/04,04:07,-1.27167,-0.197506,57.3675,18.86,12.017,7.337000000000001,47.07,0.0,0.0,818.398,0.0,0.0,0.0,4,57.81,0.003
319,2020/09/05,09:37,717.217,846.418,126.69123,30.26,15.673,6.483,22.45,3.7,99.3,825.574,0.0,0.0,0.1959,0,46.68,-0.006
320,2020/01/20,08:33,178.445,529.693,128.63361,2.265,-3.861,-19.361,15.2,2.45,281.2,825.7660000000001,0.0,0.0,0.2594,7,45.33,0.02
321,2020/02/24,03:00,-0.953065,-0.296729,62.22594,3.136,-1.874,-10.074,33.69,0.0,0.0,809.66,0.0,0.0,0.0,0,81.56,6.068
322,2020/10/29,12:36,623.383,1001.94,195.38115,18.32,7.586,-3.514,21.63,1.95,44.26,818.64,0.0,0.0,0.2053,0,113.79,0.072
323,2020/01/19,09:37,341.749,764.3430000000001,141.53381000000002,1.484,-2.785,-10.385,36.87,1.2,127.7,827.423,0.0,0.0,0.2332,0,82.03,-0.075
